TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
86	3	6	High	0	616.0545
87	3	6	High	0	649.3752
88	3	6	High	0	282.8474
89	3	6	High	1	232.8663
90	3	6	High	1	432.7906
91	3	6	High	1	532.7527
92	3	6	Low	1	732.677
93	3	6	Low	0	765.9977
94	3	6	Low	0	316.1681
95	3	6	High	1	316.1681
96	3	6	Low	1	815.9788
97	3	6	Low	1	466.1113
98	3	6	Low	1	566.0734
99	3	6	Low	1	849.2995
100	3	6	Low	1	666.0356
101	3	6	Low	1	732.677
102	3	6	Low	1	649.3752
103	3	6	Low	1	516.0924
104	3	6	Low	1	899.2806
105	3	6	Low	0	616.0545
106	3	6	High	1	516.0924
107	3	6	High	0	1165.8463
108	3	6	High	0	482.7717
109	3	6	High	0	466.1113
110	3	6	Low	1	432.7906
111	3	6	Low	1	982.5823
112	3	6	Low	0	499.432
113	3	6	High	1	366.1492
114	3	6	Low	0	482.7717
115	3	6	Low	1	266.187
116	3	6	Low	1	499.432
117	3	6	Low	0	499.432
118	3	6	High	1	482.7717
119	3	6	High	0	666.0356
120	3	6	Low	1	399.4699
121	4	7	Low	1	999.2427
122	4	7	High	1	616.0545
123	4	7	High	1	566.0734
124	4	7	Low	1	316.1681
125	4	7	High	1	449.451
126	4	7	Low	1	649.3752
127	4	7	Low	1	482.7717
128	4	7	Low	0	532.7527
129	4	7	High	1	282.8474
130	4	7	High	0	399.4699
131	4	7	Low	0	316.1681
132	4	7	High	1	282.8474
133	4	7	High	1	782.6581
134	4	7	High	0	849.2995
135	4	7	Low	0	682.6959
136	4	7	Low	1	332.8285
137	4	7	High	1	449.451
138	4	7	Low	0	1315.7895
139	4	7	Low	1	965.922
140	4	7	Low	0	1182.5066
141	4	7	Low	0	549.4131
142	4	7	High	1	616.0545
143	4	7	Low	0	1265.8084
144	4	7	Low	1	782.6581
145	4	7	Low	0	349.4888
146	4	7	Low	1	399.4699
147	4	7	Low	1	416.1302
148	4	7	Low	0	399.4699
149	4	7	Low	1	416.1302
150	4	7	Low	0	382.8095
151	4	7	Low	0	599.3942
152	4	7	Low	1	382.8095
153	4	7	Low	0	466.1113
154	4	7	Low	0	332.8285
155	4	7	High	1	649.3752
156	4	7	High	1	416.1302
157	4	7	High	1	499.432
158	4	7	High	0	616.0545
159	4	7	High	0	416.1302
160	4	7	High	1	416.1302
161	5	8	High	0	1482.6032
162	5	8	n/a	0	NaN
163	5	8	Low	1	449.5737
164	5	8	Low	1	449.5737
165	5	8	Low	0	566.2061
166	5	8	High	1	549.5443
167	5	8	High	1	516.2208
168	5	8	High	1	416.2502
169	5	8	High	1	416.2502
170	5	8	High	0	349.6031
171	5	8	High	1	382.9266
172	5	8	High	1	632.8531
173	5	8	High	1	1116.0444
174	5	8	High	1	699.5002
175	5	8	Low	1	516.2208
176	5	8	High	0	249.6325
177	5	8	High	0	249.6325
178	5	8	High	1	99.6766
179	5	8	High	1	249.6325
180	5	8	Low	1	232.9707
181	5	8	Low	1	582.8678
182	5	8	Low	1	332.9413
183	5	8	Low	0	399.5884
184	5	8	Low	0	382.9266
185	5	8	Low	0	199.6472
186	5	8	Low	1	99.6766
187	5	8	Low	0	249.6325
188	5	8	Low	0	232.9707
189	5	8	Low	1	216.309
190	5	8	High	1	382.9266
191	5	8	Low	0	282.956
192	5	8	Low	0	266.2943
193	5	8	Low	0	516.2208
194	5	8	High	1	566.2061
195	5	8	High	0	649.5149
196	5	8	High	1	133.0001
197	5	8	High	1	499.559
198	5	8	High	1	682.8384
199	5	8	Low	0	732.8237
200	5	8	Low	1	732.8237
201	6	1	High	1	732.8237
202	6	1	Low	0	482.8972
203	6	1	Low	0	449.5737
204	6	1	Low	1	532.8825
205	6	1	Low	0	699.5002
206	6	1	Low	0	49.6913
207	6	1	Low	0	282.956
208	6	1	High	1	282.956
209	6	1	High	0	282.956
210	6	1	Low	1	266.2943
211	6	1	High	1	366.2649
212	6	1	Low	1	299.6178
213	6	1	Low	0	249.6325
214	6	1	Low	1	299.6178
215	6	1	High	1	399.5884
216	6	1	High	1	316.2796
217	6	1	Low	0	249.6325
218	6	1	High	1	316.2796
219	6	1	Low	1	299.6178
220	6	1	Low	0	232.9707
221	6	1	High	1	299.6178
222	6	1	Low	1	299.6178
223	6	1	High	1	99.6766
224	6	1	High	1	232.9707
225	6	1	High	1	266.2943
226	6	1	High	0	349.6031
227	6	1	Low	1	399.5884
228	6	1	Low	1	299.6178
229	6	1	Low	0	416.2502
230	6	1	Low	0	449.5737
231	6	1	High	1	516.2208
232	6	1	High	0	416.2502
233	6	1	High	0	616.1914
234	6	1	Low	1	382.9266
235	6	1	Low	1	282.956
236	6	1	Low	1	499.559
237	6	1	Low	0	516.2208
238	6	1	High	1	316.2796
239	6	1	Low	0	416.2502
240	6	1	High	1	432.9119
241	7	2	High	1	282.956
242	7	2	Low	0	299.6178
243	7	2	High	1	216.309
244	7	2	High	1	332.9413
245	7	2	Low	0	332.9413
246	7	2	High	1	266.2943
247	7	2	High	1	133.0001
248	7	2	High	1	299.6178
249	7	2	Low	0	599.5296
250	7	2	High	1	599.5296
251	7	2	Low	0	382.9266
252	7	2	High	1	499.559
253	7	2	High	1	349.6031
254	7	2	High	1	382.9266
255	7	2	High	1	866.1179
256	7	2	High	1	732.8237
257	7	2	High	0	749.4855
258	7	2	High	1	366.2649
259	7	2	High	1	699.5002
260	7	2	High	1	649.5149
261	7	2	Low	0	349.6031
262	7	2	High	1	349.6031
263	7	2	High	0	399.5884
264	7	2	High	1	449.5737
265	7	2	High	1	449.5737
266	7	2	High	0	349.6031
267	7	2	High	1	766.1473
268	7	2	High	1	349.6031
269	7	2	High	0	416.2502
270	7	2	High	1	632.8531
271	7	2	Low	0	799.4708
272	7	2	High	0	266.2943
273	7	2	Low	0	582.8678
274	7	2	High	1	316.2796
275	7	2	High	0	316.2796
276	7	2	High	1	399.5884
277	7	2	High	1	332.9413
278	7	2	High	1	416.2502
279	7	2	High	1	366.2649
280	7	2	High	1	382.9266
281	8	3	Low	0	682.8384
282	8	3	Low	0	382.9266
283	8	3	High	1	349.6031
284	8	3	High	0	366.2649
285	8	3	High	0	399.5884
286	8	3	High	1	382.9266
287	8	3	High	1	432.9119
288	8	3	High	1	366.2649
289	8	3	High	1	466.2355
290	8	3	High	0	499.559
291	8	3	High	1	349.6031
292	8	3	High	0	382.9266
293	8	3	High	1	549.5443
294	8	3	High	1	532.8825
295	8	3	High	0	382.9266
296	8	3	High	1	482.8972
297	8	3	High	0	466.2355
298	8	3	High	1	399.5884
299	8	3	High	1	349.6031
300	8	3	High	0	366.2649
301	8	3	High	1	366.2649
302	8	3	High	1	416.2502
303	8	3	Low	1	416.2502
304	8	3	High	1	516.2208
305	8	3	High	1	349.6031
306	8	3	Low	1	566.2061
307	8	3	High	1	916.1032
308	8	3	High	1	282.956
309	8	3	Low	0	399.5884
310	8	3	Low	1	266.2943
311	8	3	Low	0	532.8825
312	8	3	High	0	299.6178
313	8	3	High	1	282.956
314	8	3	Low	1	266.2943
315	8	3	Low	1	316.2796
316	8	3	Low	1	232.9707
317	8	3	Low	0	299.6178
318	8	3	Low	0	1249.3385
319	8	3	High	1	316.2796
320	8	3	Low	1	332.9413
